gender,age,category,total_price
0,35,1,9602.72
0,46,4,130.75
0,66,3,40.66
0,41,0,7502.0
1,40,4,47.07
0,26,5,143.36
0,27,7,187.68
0,27,1,2400.68
1,33,4,47.07
0,24,0,4801.28
0,33,3,40.66
1,28,6,1050.0
0,39,6,26250.0
0,45,0,4801.28
1,54,0,2700.7200000000003
1,19,7,187.68
0,41,2,242.4
1,53,0,4801.28
1,61,0,300.08
0,30,1,2400.68
0,21,5,143.36
0,59,7,105.57
0,31,0,300.08
0,23,1,5401.53
0,56,1,5401.53
0,45,0,7502.0
1,48,2,378.75
0,26,3,365.94
0,69,4,83.68
0,62,4,5.23
1,43,0,300.08
1,52,5,143.36
1,62,4,20.92
0,65,6,16800.0
0,30,1,5401.53
0,56,1,9602.72
1,43,3,1016.5
1,64,0,300.08
1,28,0,1200.32
0,43,1,2400.68
0,55,3,365.94
0,42,4,5.23
0,63,0,1200.32
1,35,0,1200.32
0,37,0,300.08
1,60,5,35.84
0,46,0,300.08
0,45,4,20.92
0,43,0,4801.28
0,35,0,7502.0
0,59,5,573.44
0,53,6,4200.0
0,40,3,40.66
0,33,6,16800.0
0,27,3,365.94
0,36,4,5.23
0,19,6,1050.0
0,31,7,187.68
1,30,4,83.68
1,28,0,300.08
1,44,3,650.56
0,40,0,300.08
0,43,0,4801.28
1,27,7,293.25
0,62,2,136.35000000000002
0,23,0,300.08
1,31,0,2700.7200000000003
0,57,4,5.23
1,31,1,5401.53
1,26,7,293.25
1,64,0,300.08
1,45,0,1200.32
0,41,2,60.6
0,62,0,2700.7200000000003
1,42,0,7502.0
0,53,1,600.17
1,43,0,300.08
1,33,1,5401.53
1,40,1,5401.53
0,36,3,162.64
0,47,0,1200.32
0,21,4,5.23
1,39,3,650.56
1,30,1,15004.25
0,23,4,5.23
1,46,5,573.44
0,59,0,2700.7200000000003
1,35,0,2700.7200000000003
0,67,2,136.35000000000002
0,47,4,83.68
0,34,4,5.23
0,26,0,1200.32
1,62,3,365.94
1,69,5,143.36
0,67,0,7502.0
1,21,4,83.68
1,38,1,15004.25
1,55,3,162.64
0,42,0,300.08
1,38,0,4801.28
1,57,4,5.23
1,59,1,9602.72
0,20,0,1200.32
1,23,6,16800.0
1,66,1,5401.53
0,41,1,2400.68
0,68,5,322.56
1,41,0,1200.32
0,30,0,7502.0
1,60,2,60.6
1,38,2,60.6
0,55,4,20.92
1,69,7,105.57
0,23,0,2700.7200000000003
0,44,3,40.66
0,69,5,35.84
1,44,7,105.57
0,55,3,1016.5
1,60,0,1200.32
1,18,0,300.08
1,69,6,16800.0
1,63,4,47.07
0,19,3,162.64
1,40,0,300.08
0,47,0,7502.0
1,50,0,1200.32
1,39,4,130.75
1,68,0,1200.32
1,18,1,15004.25
1,43,0,4801.28
0,20,0,1200.32
1,57,5,35.84
0,60,3,40.66
0,30,1,5401.53
0,29,0,300.08
0,28,0,4801.28
0,22,4,47.07
1,37,1,9602.72
0,31,0,2700.7200000000003
1,30,1,15004.25
0,32,3,365.94
0,56,0,300.08
1,39,2,60.6
1,62,0,4801.28
0,44,6,16800.0
0,53,3,162.64
1,64,1,2400.68
0,27,5,35.84
1,30,0,2700.7200000000003
0,63,5,322.56
1,50,5,322.56
0,57,0,2700.7200000000003
0,35,6,26250.0
0,24,0,2700.7200000000003
0,36,4,83.68
1,69,6,4200.0
0,36,4,5.23
1,66,3,365.94
0,34,0,7502.0
1,35,0,300.08
0,24,1,2400.68
0,41,3,365.94
1,26,0,4801.28
1,28,0,300.08
0,26,6,16800.0
0,58,0,2700.7200000000003
0,19,3,162.64
1,24,0,7502.0
1,55,1,9602.72
0,58,3,650.56
0,25,6,1050.0
0,39,0,1200.32
1,18,5,35.84
0,59,7,11.73
0,61,0,300.08
0,56,7,293.25
1,29,1,9602.72
1,40,0,7502.0
0,47,0,2700.7200000000003
1,46,0,7502.0
0,32,7,11.73
0,32,0,1200.32
0,66,3,650.56
1,43,1,15004.25
0,34,6,9450.0
0,56,3,40.66
1,30,1,9602.72
0,27,1,15004.25
1,64,0,7502.0
0,68,1,2400.68
1,63,0,4801.28
1,50,4,47.07
1,30,3,162.64
0,62,0,1200.32
1,33,4,5.23
0,28,0,7502.0
0,56,0,300.08
0,39,0,1200.32
0,68,7,105.57
1,35,0,2700.7200000000003
0,59,4,5.23
0,43,0,300.08
0,19,3,365.94
0,62,7,11.73
0,47,4,83.68
0,40,0,2700.7200000000003
0,59,0,300.08
0,59,0,300.08
0,53,6,9450.0
1,31,0,1200.32
1,58,5,896.0
1,64,4,130.75
1,19,0,7502.0
0,21,7,293.25
1,29,0,4801.28
0,41,4,20.92
0,69,6,1050.0
0,49,4,130.75
0,24,6,9450.0
0,66,2,60.6
0,40,4,83.68
1,69,0,300.08
1,24,7,187.68
1,30,3,162.64
0,60,0,2700.7200000000003
1,34,4,20.92
1,35,5,143.36
0,58,6,4200.0
0,37,7,105.57
0,51,0,2700.7200000000003
1,63,0,300.08
1,50,0,2700.7200000000003
0,25,4,83.68
0,53,4,5.23
0,53,0,1200.32
0,69,5,35.84
0,40,0,4801.28
1,26,0,2700.7200000000003
0,26,0,300.08
0,23,1,600.17
1,40,3,40.66
0,47,3,40.66
1,38,3,162.64
0,30,0,7502.0
0,68,0,1200.32
0,40,5,896.0
0,46,2,136.35000000000002
0,58,4,5.23
1,33,0,7502.0
0,50,4,130.75
0,56,3,40.66
0,29,4,130.75
0,28,4,130.75
1,32,3,40.66
1,44,0,300.08
0,43,1,2400.68
0,50,0,7502.0
0,41,5,35.84
1,49,3,650.56
0,63,0,300.08
0,64,3,1016.5
1,59,0,2700.7200000000003
0,46,3,162.64
1,48,0,2700.7200000000003
0,50,1,5401.53
0,43,4,5.23
0,66,2,378.75
0,27,5,322.56
0,41,3,365.94
1,66,1,2400.68
0,63,3,40.66
1,38,0,7502.0
1,43,3,162.64
0,49,7,187.68
0,19,0,300.08
0,43,0,4801.28
1,56,5,35.84
0,47,3,40.66
0,42,2,242.4
0,57,0,7502.0
1,23,7,11.73
1,35,4,20.92
0,65,7,187.68
0,39,3,162.64
0,41,7,187.68
1,30,0,300.08
1,52,3,162.64
0,66,0,2700.7200000000003
1,28,0,7502.0
1,23,1,15004.25
0,27,0,1200.32
1,62,0,2700.7200000000003
1,54,0,4801.28
0,31,0,300.08
1,63,0,1200.32
0,55,3,365.94
0,41,0,2700.7200000000003
1,67,0,2700.7200000000003
0,55,2,15.15
0,29,0,1200.32
0,69,1,5401.53
0,65,0,7502.0
1,30,5,322.56
0,43,3,1016.5
0,67,4,83.68
0,67,0,7502.0
1,62,3,40.66
1,37,0,7502.0
0,48,0,7502.0
0,32,4,47.07
1,34,1,15004.25
1,68,4,20.92
1,64,2,136.35000000000002
1,56,2,242.4
0,18,6,16800.0
1,63,1,5401.53
0,38,0,1200.32
0,36,2,15.15
1,64,0,4801.28
1,60,3,650.56
0,65,3,365.94
0,65,0,4801.28
0,28,4,5.23
0,47,3,40.66
0,66,0,300.08
1,40,0,7502.0
0,21,3,1016.5
0,29,0,2700.7200000000003
0,67,1,2400.68
0,49,1,600.17
0,62,0,4801.28
0,26,2,15.15
1,43,3,40.66
0,43,0,1200.32
1,30,4,20.92
1,33,3,40.66
0,66,0,1200.32
0,24,1,9602.72
0,45,7,46.92
0,56,5,573.44
0,47,0,1200.32
0,51,1,15004.25
0,28,6,4200.0
0,69,0,300.08
0,59,4,130.75
0,35,0,1200.32
1,59,5,143.36
1,57,4,5.23
0,30,0,300.08
0,57,0,4801.28
0,63,0,4801.28
0,29,3,1016.5
0,69,5,322.56
0,66,0,7502.0
1,32,5,896.0
0,41,5,896.0
0,52,3,650.56
1,24,1,15004.25
0,51,0,300.08
1,28,0,4801.28
0,31,0,7502.0
0,67,3,1016.5
0,52,0,2700.7200000000003
1,28,0,7502.0
0,52,1,5401.53
0,26,3,162.64
0,38,7,11.73
0,28,4,130.75
1,20,1,9602.72
1,33,0,300.08
0,61,0,4801.28
0,35,1,2400.68
0,25,6,9450.0
0,51,2,60.6
0,51,2,136.35000000000002
1,57,3,650.56
1,62,4,83.68
0,54,4,5.23
1,33,0,2700.7200000000003
1,47,0,4801.28
0,64,3,650.56
1,69,5,143.36
0,39,3,650.56
0,62,3,365.94
0,28,3,162.64
0,69,3,1016.5
1,36,4,20.92
0,53,1,2400.68
0,25,7,293.25
0,61,0,4801.28
0,68,0,7502.0
1,41,4,20.92
1,62,1,15004.25
0,48,0,300.08
0,68,0,1200.32
1,41,4,130.75
0,22,1,5401.53
0,20,4,20.92
0,54,4,130.75
0,54,4,130.75
0,51,0,2700.7200000000003
0,56,0,1200.32
1,36,3,365.94
0,51,7,187.68
0,44,0,2700.7200000000003
0,53,6,16800.0
1,27,0,300.08
1,62,0,2700.7200000000003
0,28,7,105.57
0,33,3,162.64
1,67,3,650.56
1,20,0,4801.28
0,48,3,1016.5
1,55,7,11.73
1,55,7,11.73
0,62,5,573.44
0,25,4,83.68
0,65,0,300.08
0,67,7,11.73
0,49,1,2400.68
1,45,0,300.08
0,24,0,2700.7200000000003
1,64,0,1200.32
1,32,0,2700.7200000000003
0,65,6,16800.0
0,28,4,20.92
0,46,1,2400.68
1,32,0,300.08
0,46,0,1200.32
0,48,0,2700.7200000000003
0,52,3,40.66
0,24,0,300.08
1,44,0,7502.0
1,43,4,20.92
1,19,2,60.6
0,53,0,1200.32
0,23,6,4200.0
1,44,4,20.92
0,50,0,2700.7200000000003
1,26,0,2700.7200000000003
0,54,4,20.92
0,26,0,7502.0
1,58,6,26250.0
1,67,3,1016.5
1,49,0,2700.7200000000003
0,57,2,242.4
1,57,4,83.68
1,30,1,2400.68
0,54,0,7502.0
0,30,5,143.36
1,33,4,47.07
0,43,0,300.08
0,61,1,600.17
1,58,0,1200.32
0,64,7,105.57
0,56,1,5401.53
1,36,0,300.08
0,28,0,7502.0
1,28,0,4801.28
1,64,3,162.64
0,27,5,35.84
1,50,4,130.75
0,39,5,896.0
1,56,4,5.23
0,44,0,300.08
0,56,5,143.36
0,66,5,143.36
0,21,7,187.68
0,22,5,896.0
1,63,0,4801.28
1,28,0,300.08
1,33,3,365.94
0,52,4,83.68
0,47,3,1016.5
1,32,5,322.56
0,34,4,5.23
1,32,0,1200.32
0,33,0,1200.32
0,28,0,2700.7200000000003
1,53,1,5401.53
1,36,5,35.84
0,51,3,365.94
1,68,5,35.84
1,47,0,4801.28
1,64,5,573.44
0,36,2,60.6
1,53,7,46.92
0,22,0,7502.0
0,63,1,600.17
1,46,3,365.94
0,44,4,47.07
1,38,0,300.08
1,23,0,4801.28
0,68,2,378.75
1,65,5,896.0
0,42,0,300.08
0,34,3,40.66
0,22,0,2700.7200000000003
0,46,7,46.92
0,24,4,83.68
0,26,0,7502.0
0,61,3,650.56
0,28,0,1200.32
0,26,1,9602.72
1,61,0,7502.0
0,66,0,4801.28
1,69,0,300.08
0,49,3,1016.5
0,35,3,40.66
0,52,1,15004.25
0,67,0,300.08
0,38,5,573.44
0,19,0,2700.7200000000003
0,50,1,9602.72
0,44,4,130.75
1,49,0,2700.7200000000003
0,49,0,300.08
1,25,3,365.94
0,30,2,136.35000000000002
1,22,7,46.92
0,37,4,5.23
1,22,0,4801.28
0,34,1,600.17
1,28,4,47.07
0,27,0,7502.0
0,29,5,896.0
0,49,7,187.68
1,61,4,83.68
1,33,3,162.64
0,58,5,322.56
0,20,1,2400.68
0,58,1,600.17
0,24,3,1016.5
1,62,0,7502.0
1,25,0,300.08
0,55,5,322.56
0,69,4,5.23
0,61,5,143.36
1,37,0,2700.7200000000003
0,46,3,1016.5
1,59,4,5.23
0,52,1,600.17
0,68,5,35.84
1,69,1,9602.72
1,62,0,2700.7200000000003
1,35,4,83.68
1,37,0,1200.32
0,46,0,300.08
0,66,4,5.23
1,22,0,7502.0
0,30,6,1050.0
1,27,0,2700.7200000000003
1,33,1,2400.68
1,28,5,143.36
0,50,6,9450.0
0,31,0,7502.0
0,66,5,896.0
1,60,0,2700.7200000000003
0,25,0,4801.28
0,45,1,9602.72
0,21,3,650.56
0,38,5,573.44
0,30,7,11.73
0,39,0,7502.0
0,42,7,46.92
1,36,1,5401.53
0,19,0,300.08
0,28,0,4801.28
0,47,0,7502.0
1,24,2,15.15
1,41,0,7502.0
0,37,0,1200.32
1,28,2,136.35000000000002
0,20,0,300.08
0,37,0,7502.0
1,32,4,130.75
0,50,5,143.36
0,55,3,365.94
0,22,4,83.68
1,37,0,4801.28
1,35,1,2400.68
0,51,5,322.56
0,61,3,40.66
0,33,4,20.92
1,39,3,650.56
0,60,0,7502.0
0,27,4,130.75
1,25,3,365.94
0,30,0,7502.0
1,67,6,4200.0
0,50,3,365.94
0,37,0,4801.28
1,69,6,9450.0
1,50,4,130.75
0,21,0,7502.0
0,27,5,573.44
0,28,4,130.75
0,42,0,4801.28
1,59,0,1200.32
0,27,5,322.56
1,65,0,2700.7200000000003
1,65,6,9450.0
1,61,0,7502.0
0,63,3,162.64
0,34,5,573.44
1,69,0,2700.7200000000003
0,45,1,9602.72
1,36,7,46.92
0,27,3,365.94
1,52,1,600.17
1,19,0,4801.28
1,48,3,650.56
0,21,4,83.68
1,24,0,1200.32
0,36,0,4801.28
0,23,3,162.64
0,24,0,4801.28
1,55,4,130.75
0,49,6,4200.0
1,25,3,365.94
0,20,4,83.68
0,27,0,1200.32
0,53,1,2400.68
0,60,0,4801.28
0,31,1,5401.53
1,69,0,2700.7200000000003
0,26,2,60.6
1,68,0,4801.28
0,53,4,20.92
1,29,0,1200.32
0,50,0,300.08
1,42,0,4801.28
1,69,1,600.17
0,49,3,365.94
0,18,4,83.68
0,68,0,4801.28
0,24,0,2700.7200000000003
1,53,3,40.66
1,50,6,4200.0
0,41,0,4801.28
1,44,3,1016.5
0,60,0,300.08
0,49,0,2700.7200000000003
0,18,0,2700.7200000000003
1,36,3,1016.5
0,25,0,2700.7200000000003
0,20,1,2400.68
0,44,4,5.23
0,53,1,5401.53
1,34,0,4801.28
0,56,3,40.66
0,23,4,130.75
0,45,2,136.35000000000002
0,23,1,15004.25
0,66,4,5.23
1,25,4,47.07
0,40,1,5401.53
0,63,0,4801.28
1,25,0,2700.7200000000003
0,37,0,1200.32
0,35,0,7502.0
0,21,3,365.94
1,43,0,1200.32
0,37,4,130.75
0,42,0,300.08
1,22,5,573.44
0,33,5,573.44
0,46,1,600.17
0,68,1,15004.25
0,60,1,5401.53
1,56,0,7502.0
0,48,0,2700.7200000000003
1,25,7,11.73
0,61,3,1016.5
0,18,7,105.57
0,43,0,4801.28
0,65,3,365.94
0,48,7,46.92
1,56,3,40.66
1,52,2,15.15
1,54,3,40.66
1,21,0,1200.32
1,60,7,11.73
0,51,0,1200.32
1,58,5,143.36
0,21,2,136.35000000000002
1,60,4,130.75
1,42,2,15.15
1,56,0,7502.0
0,63,7,293.25
1,26,6,26250.0
0,26,0,4801.28
0,69,0,1200.32
0,65,0,4801.28
1,28,7,105.57
1,41,0,7502.0
0,25,7,293.25
0,26,4,20.92
0,58,3,40.66
0,37,1,5401.53
1,34,0,4801.28
1,53,0,1200.32
0,68,0,1200.32
0,68,3,650.56
0,32,0,2700.7200000000003
0,57,3,40.66
0,19,0,7502.0
1,56,4,5.23
0,18,4,20.92
0,18,0,4801.28
0,63,3,650.56
1,52,2,136.35000000000002
0,19,4,47.07
1,34,4,5.23
0,64,4,83.68
0,34,2,15.15
0,24,4,5.23
0,58,0,2700.7200000000003
1,53,5,35.84
1,56,5,573.44
1,52,0,4801.28
0,34,1,2400.68
1,18,7,187.68
0,19,0,300.08
0,23,0,1200.32
0,51,1,600.17
0,38,2,378.75
0,48,0,300.08
0,62,0,2700.7200000000003
0,55,7,105.57
0,50,7,187.68
0,51,2,378.75
0,21,6,16800.0
1,54,4,47.07
0,55,6,16800.0
0,65,3,162.64
0,69,0,7502.0
1,30,1,2400.68
0,69,0,2700.7200000000003
0,29,7,187.68
0,53,4,20.92
1,25,0,300.08
0,69,0,4801.28
1,39,5,35.84
0,67,0,4801.28
1,28,0,7502.0
0,28,5,573.44
0,35,0,2700.7200000000003
0,28,5,896.0
0,33,5,322.56
1,52,5,143.36
0,51,0,2700.7200000000003
0,27,1,2400.68
0,47,1,15004.25
0,39,1,15004.25
1,68,5,896.0
0,53,0,1200.32
1,52,0,2700.7200000000003
0,56,2,15.15
0,45,0,1200.32
1,27,4,130.75
0,48,5,322.56
1,20,4,130.75
0,52,6,4200.0
1,63,2,378.75
0,42,3,365.94
1,51,3,365.94
0,40,0,7502.0
1,48,0,4801.28
1,68,2,378.75
0,65,0,7502.0
0,27,5,143.36
0,44,0,2700.7200000000003
0,27,0,1200.32
1,45,0,7502.0
1,33,4,20.92
1,66,0,300.08
0,49,3,40.66
0,23,2,242.4
1,57,2,60.6
0,38,0,300.08
0,28,5,573.44
1,65,0,7502.0
1,34,3,1016.5
0,57,4,130.75
0,66,0,300.08
0,43,4,5.23
1,62,4,5.23
0,24,5,143.36
1,56,2,378.75
1,68,6,16800.0
1,64,0,7502.0
1,35,0,2700.7200000000003
1,20,0,1200.32
0,40,2,15.15
1,28,0,2700.7200000000003
0,27,0,300.08
1,46,0,2700.7200000000003
0,42,5,143.36
0,27,4,130.75
1,20,6,1050.0
1,24,5,143.36
0,21,0,7502.0
0,68,0,1200.32
1,66,4,5.23
0,55,4,130.75
0,40,4,20.92
0,35,0,300.08
1,20,0,300.08
0,58,1,9602.72
0,27,7,46.92
1,29,6,16800.0
0,28,0,2700.7200000000003
0,31,0,300.08
0,53,5,896.0
0,54,0,300.08
1,63,2,15.15
1,45,6,26250.0
1,52,0,7502.0
0,69,6,9450.0
0,53,5,143.36
0,38,0,300.08
0,55,1,600.17
0,69,2,242.4
0,21,3,650.56
0,33,0,7502.0
1,29,3,1016.5
1,31,4,130.75
1,27,4,130.75
1,20,1,9602.72
1,29,2,15.15
0,20,4,83.68
0,62,7,11.73
0,61,0,1200.32
0,25,0,1200.32
0,58,5,143.36
0,35,0,2700.7200000000003
0,23,0,7502.0
0,37,0,7502.0
1,39,5,143.36
1,62,4,5.23
1,21,4,83.68
1,63,4,130.75
1,18,2,60.6
1,64,5,573.44
1,53,3,365.94
0,43,4,130.75
0,61,1,5401.53
0,34,3,1016.5
0,42,0,2700.7200000000003
1,54,0,7502.0
0,28,5,896.0
0,45,0,300.08
1,55,6,9450.0
0,25,5,143.36
0,65,0,300.08
0,64,1,2400.68
0,46,0,1200.32
1,19,0,1200.32
0,65,0,300.08
0,43,4,5.23
0,62,3,365.94
0,56,2,378.75
1,54,1,9602.72
0,24,0,300.08
0,33,7,293.25
1,42,0,7502.0
0,48,0,7502.0
1,39,0,300.08
1,24,2,378.75
0,18,3,650.56
0,62,3,40.66
1,55,4,83.68
0,20,0,4801.28
0,69,1,5401.53
0,65,6,16800.0
1,30,0,2700.7200000000003
0,52,1,600.17
0,41,1,2400.68
1,18,0,300.08
0,35,0,4801.28
1,53,4,83.68
0,50,6,9450.0
0,60,7,293.25
0,66,0,7502.0
0,65,5,896.0
0,46,2,242.4
1,36,3,650.56
1,23,0,4801.28
1,47,0,1200.32
1,48,4,20.92
0,66,5,322.56
0,59,5,896.0
0,45,4,47.07
1,46,3,650.56
1,64,0,300.08
0,29,0,2700.7200000000003
1,67,0,7502.0
0,57,6,26250.0
1,41,1,9602.72
1,57,0,300.08
0,58,0,7502.0
0,42,0,300.08
1,33,0,300.08
0,48,4,20.92
0,48,0,4801.28
0,27,6,4200.0
0,28,0,300.08
0,46,3,1016.5
0,22,4,130.75
0,57,3,40.66
0,58,2,378.75
0,41,0,4801.28
0,53,0,300.08
0,50,5,322.56
0,41,4,47.07
0,34,1,5401.53
0,55,3,162.64
0,59,0,4801.28
0,50,0,1200.32
1,63,2,378.75
0,53,6,1050.0
0,59,0,7502.0
0,20,0,2700.7200000000003
1,42,1,2400.68
0,53,0,2700.7200000000003
1,55,0,7502.0
1,38,4,130.75
0,50,0,2700.7200000000003
1,49,6,16800.0
0,54,7,11.73
1,67,0,1200.32
1,20,5,896.0
0,61,4,130.75
0,35,0,4801.28
0,30,5,35.84
0,55,0,2700.7200000000003
1,30,5,143.36
1,61,0,4801.28
0,21,1,15004.25
0,55,0,300.08
1,63,0,2700.7200000000003
1,58,0,1200.32
0,19,0,7502.0
1,67,5,896.0
1,58,0,300.08
1,29,0,300.08
1,69,0,4801.28
1,64,0,7502.0
0,28,1,5401.53
0,19,4,20.92
0,25,4,20.92
1,21,3,650.56
1,21,4,20.92
0,52,0,7502.0
1,45,0,1200.32
1,25,5,896.0
0,66,4,47.07
1,60,7,293.25
0,48,0,300.08
0,64,2,378.75
0,68,4,20.92
1,65,0,7502.0
1,54,4,130.75
1,23,0,7502.0
0,32,0,1200.32
0,59,3,162.64
1,54,0,7502.0
0,26,4,130.75
0,34,0,7502.0
1,58,3,162.64
0,22,5,896.0
0,28,5,143.36
0,66,0,1200.32
1,64,1,2400.68
1,48,0,1200.32
1,53,0,4801.28
0,35,1,600.17
0,37,2,242.4
0,19,1,600.17
1,46,0,2700.7200000000003
0,46,0,1200.32
1,59,1,5401.53
0,36,2,136.35000000000002
0,32,0,7502.0
1,39,0,7502.0
1,52,1,5401.53
1,65,1,600.17
0,55,3,40.66
0,62,3,365.94
0,47,0,2700.7200000000003
0,42,1,600.17
1,40,0,1200.32
0,53,0,300.08
1,46,1,15004.25
1,51,2,136.35000000000002
1,50,0,2700.7200000000003
0,23,0,1200.32
1,47,0,2700.7200000000003
1,37,5,35.84
1,25,4,83.68
1,40,3,1016.5
0,53,3,365.94
0,51,4,20.92
1,48,7,105.57
1,26,0,1200.32
1,45,0,2700.7200000000003
0,37,0,300.08
0,33,0,300.08
0,22,6,4200.0
1,29,4,47.07
0,49,1,2400.68
0,60,3,162.64
0,40,4,5.23
1,27,3,650.56
0,40,3,365.94
0,27,3,40.66
0,65,1,5401.53
0,63,0,1200.32
1,53,7,11.73
0,52,1,5401.53
1,48,0,2700.7200000000003
1,45,7,293.25
1,32,3,365.94
0,24,4,47.07
0,28,0,7502.0
0,62,6,26250.0
0,21,3,1016.5
1,60,7,11.73
0,37,4,130.75
0,30,0,2700.7200000000003
0,59,0,4801.28
0,58,1,5401.53
0,65,4,130.75
1,51,3,40.66
0,40,0,300.08
0,47,5,896.0
0,43,6,9450.0
1,43,5,35.84
1,48,7,105.57
0,60,7,46.92
1,22,4,47.07
1,27,0,1200.32
1,59,2,136.35000000000002
0,42,1,15004.25
0,20,5,143.36
1,53,5,573.44
0,63,4,47.07
1,47,1,9602.72
0,31,0,2700.7200000000003
0,46,2,60.6
1,58,0,7502.0
0,57,7,11.73
1,33,0,4801.28
1,25,7,46.92
0,59,0,4801.28
0,53,4,47.07
1,56,7,187.68
0,34,1,600.17
1,33,3,650.56
0,32,5,896.0
0,33,3,650.56
1,68,4,130.75
0,63,3,365.94
1,56,5,573.44
1,68,4,83.68
0,33,1,9602.72
1,46,4,5.23
0,63,3,40.66
1,65,7,293.25
0,20,5,143.36
1,66,4,5.23
1,32,6,9450.0
1,39,4,5.23
0,37,0,7502.0
1,57,1,9602.72
1,26,0,2700.7200000000003
0,28,0,1200.32
0,51,6,4200.0
1,66,7,105.57
1,62,0,1200.32
0,22,0,1200.32
0,49,4,47.07
0,48,5,143.36
1,60,2,378.75
0,43,4,5.23
0,43,4,47.07
1,68,1,5401.53
0,55,3,365.94
0,52,0,1200.32
1,49,7,187.68
1,58,4,47.07
1,36,0,4801.28
0,41,4,130.75
1,62,0,7502.0
0,32,1,600.17
0,18,1,5401.53
0,25,7,46.92
0,31,0,7502.0
0,43,0,300.08
1,31,0,4801.28
1,40,1,15004.25
0,46,0,1200.32
0,58,1,5401.53
0,46,0,300.08
0,45,3,1016.5
0,36,3,1016.5
0,31,4,130.75
0,21,0,1200.32
1,41,5,896.0
0,58,6,26250.0
1,32,5,896.0
1,24,1,600.17
1,35,3,1016.5
0,28,0,4801.28
0,54,6,4200.0
0,42,0,4801.28
1,37,7,11.73
0,41,7,46.92
1,56,0,7502.0
1,47,7,46.92
0,62,0,2700.7200000000003
1,68,3,650.56
0,66,3,650.56
1,51,4,83.68
0,62,3,162.64
1,44,1,9602.72
1,43,7,46.92
0,41,0,300.08
1,32,1,15004.25
1,34,1,2400.68
0,48,4,5.23
1,30,0,2700.7200000000003
1,25,3,162.64
1,47,3,40.66
0,47,3,650.56
0,18,0,1200.32
0,64,0,2700.7200000000003
0,37,5,35.84
0,45,0,300.08
0,58,0,4801.28
1,40,4,5.23
0,62,0,300.08
0,37,2,378.75
1,23,5,35.84
0,20,4,20.92
0,51,5,573.44
1,41,0,300.08
0,58,3,40.66
1,42,5,322.56
1,27,5,35.84
0,36,2,136.35000000000002
0,49,0,1200.32
0,59,7,187.68
1,39,0,4801.28
1,64,0,2700.7200000000003
1,63,0,4801.28
1,49,2,242.4
0,38,0,4801.28
1,40,3,365.94
1,40,6,26250.0
1,27,0,300.08
0,29,4,47.07
0,43,0,7502.0
1,21,4,130.75
1,54,4,83.68
0,42,4,5.23
0,68,4,20.92
0,58,3,162.64
1,48,6,4200.0
0,20,1,15004.25
0,18,0,300.08
0,46,2,60.6
0,50,4,130.75
0,67,1,15004.25
0,53,0,4801.28
1,46,5,573.44
1,20,3,40.66
1,54,0,2700.7200000000003
0,38,3,40.66
0,30,0,4801.28
0,61,0,7502.0
0,48,0,1200.32
1,58,1,5401.53
1,47,4,20.92
0,36,4,130.75
0,29,0,2700.7200000000003
1,19,0,7502.0
0,59,4,5.23
1,54,4,5.23
0,41,0,300.08
1,30,3,162.64
0,47,7,46.92
1,56,5,143.36
0,33,4,83.68
0,42,3,650.56
1,38,0,2700.7200000000003
1,24,3,650.56
1,47,3,1016.5
1,47,0,7502.0
1,48,4,5.23
0,53,3,1016.5
0,69,1,2400.68
0,25,0,7502.0
1,30,5,143.36
0,65,0,4801.28
1,67,1,2400.68
0,45,4,20.92
0,42,3,365.94
0,38,3,365.94
1,23,2,15.15
1,25,0,7502.0
0,50,5,896.0
0,23,0,7502.0
1,37,2,60.6
1,32,0,1200.32
1,61,0,2700.7200000000003
1,65,5,35.84
1,38,5,143.36
0,29,0,2700.7200000000003
0,53,7,11.73
0,23,0,2700.7200000000003
1,27,1,2400.68
1,23,0,7502.0
0,47,0,300.08
1,66,1,2400.68
1,36,2,378.75
1,37,3,40.66
0,24,4,47.07
0,46,1,5401.53
1,44,3,650.56
0,35,0,1200.32
0,63,0,300.08
0,67,0,2700.7200000000003
0,58,0,300.08
0,51,3,162.64
1,46,5,896.0
1,60,3,40.66
1,45,0,1200.32
0,49,3,365.94
0,55,0,7502.0
0,56,3,365.94
1,22,0,7502.0
1,44,1,9602.72
0,26,4,47.07
0,27,4,47.07
1,20,3,162.64
1,21,5,896.0
0,54,4,20.92
1,54,4,130.75
0,53,0,2700.7200000000003
0,50,0,7502.0
1,34,0,4801.28
1,34,7,293.25
0,49,0,2700.7200000000003
0,42,0,2700.7200000000003
0,24,0,2700.7200000000003
1,34,6,26250.0
0,18,0,7502.0
0,21,4,5.23
1,38,4,47.07
1,23,4,83.68
0,20,1,15004.25
1,41,6,9450.0
0,62,4,47.07
0,56,0,1200.32
0,41,5,143.36
0,62,5,573.44
1,57,0,300.08
1,52,0,7502.0
1,24,3,365.94
0,19,5,35.84
0,20,7,46.92
0,68,0,7502.0
0,27,0,1200.32
1,30,1,5401.53
1,49,3,1016.5
1,30,6,9450.0
0,48,1,9602.72
0,21,0,7502.0
0,26,7,293.25
0,43,0,2700.7200000000003
0,41,0,4801.28
0,67,0,2700.7200000000003
1,19,1,600.17
1,63,5,143.36
0,40,5,143.36
0,21,3,162.64
1,65,4,5.23
1,31,0,4801.28
1,56,5,322.56
0,64,0,7502.0
0,46,0,7502.0
1,21,0,7502.0
1,43,3,650.56
